25239.048,61942.55582,0
25310.86795,60362.88511,0
22778.64056,59302.79463,0
23735.51088,60023.58387,0
25208.76178,59781.92378,0
24123.42734,58999.95283,0
23192.47335,61603.88873,0
23532.41171,61595.21184,0
24398.52519,61915.31125,0
23679.9021,60208.98678,0
25299.09886,57448.73698,0
23505.64274,60745.30674,0
24794.71782,60199.75023,0
23375.14699,60377.47382,0
22937.17695,63318.60491,0
23006.19339,59963.35322,0
23424.73324,61358.62536,0
24313.4564,58045.18349,0
24631.64294,60167.49923,0
23141.49292,60310.13074,0
24170.19254,61580.11148,0
24183.60189,59471.59977,0
24957.56689,60386.24913,0
23099.95812,61484.8187,0
24726.24651,59352.62281,0
24936.95719,62259.31979,0
24414.43425,60830.07841,0
23882.88616,59109.73873,0
24608.56476,59076.36892,0
23512.15121,59080.32251,0
24088.55865,58603.47013,0
25574.40763,60294.45133,0
22333.92707,58064.88715,0
22807.82466,58619.70973,0
23408.0571,59290.76828,0
25167.24495,60074.41869,0
24347.98986,60277.45086,0
24019.28995,59259.77672,0
24004.20575,59788.27006,0
23776.27317,59203.37126,0
22105.98784,59852.54434,0
23429.37095,60248.92714,0
24793.69676,60347.03758,0
24344.21993,60123.63275,0
23888.91416,59426.42934,0
24381.69547,59343.34101,0
24034.0908,62445.72613,0
22872.30941,59241.36434,0
23622.90827,60373.83233,0
23817.24289,57119.09155,0
23591.78505,59696.201,0
24403.87064,61692.82261,0
24010.22544,59569.74092,0
23638.89118,57197.04681,0
23278.45506,60496.00822,0
24319.80291,59725.96919,0
23317.72614,62866.63978,0
23639.70497,61438.30844,0
24149.16445,59938.54417,0
23816.06473,60170.42433,0
24108.58214,60494.69393,0
24348.33391,60476.78302,0
23810.24365,59984.37673,0
24061.54504,58151.07783,0
24352.07285,58532.8494,0
24317.56056,59696.66222,0
22776.65985,60603.83696,0
23856.35076,58353.89604,0
23546.73382,60657.48078,0
24574.25885,58150.72173,0
24657.3289,59279.54037,0
24237.18822,60940.6619,0
23888.72705,59514.59927,0
23783.71707,61901.02031,0
23755.73308,59104.59759,0
23902.80822,61608.16231,0
23273.58216,60997.18238,0
23671.88697,59471.02719,0
23725.15434,59792.97074,0
24187.53272,58185.15855,0
24345.20661,60336.36168,0
23178.52952,59588.92137,0
24614.23502,58287.72413,0
24271.20701,59585.74147,0
24456.047,59916.96074,0
25347.46644,59962.24642,0
23822.35976,60257.52025,0
24068.06472,58788.21372,0
23708.40986,60267.81531,0
25591.98016,61012.52306,0
23491.30928,61690.26188,0
25371.6317,58343.31582,0
23983.949,58646.89302,0
24732.6524,60902.24041,0
23849.67013,59741.16809,0
22999.59656,60882.30901,0
22998.1528,58407.73564,0
23981.57294,59341.24745,0
24390.10534,61720.18076,0
24823.95398,59852.07051,0
23918.92109,57828.75611,0
23446.51378,60229.82059,0
23235.45883,60410.63414,0
25012.82388,59008.28643,0
23882.8378,59675.98184,0
23375.00402,57302.38205,0
24452.10698,59587.97455,0
24413.37622,59082.16359,0
24216.76811,59844.25779,0
23851.31864,61249.15714,0
24827.96222,59328.30806,0
23755.79185,60413.14203,0
22564.27895,59231.95033,0
24389.16146,58820.28944,0
23837.13282,61351.08695,0
22825.5384,60434.95487,0
23999.61694,62251.83032,0
24517.66025,61866.34385,0
24032.49359,60511.50977,0
24369.61801,59276.0988,0
22769.5115,58804.63641,0
24895.36554,58393.68497,0
23873.15029,59535.56565,0
24550.52217,60441.26707,0
23773.63542,58108.33577,0
23408.16061,60798.11629,0
24318.78551,58005.08252,0
23528.2403,59718.67993,0
23768.24412,59430.27236,0
24340.65119,60261.16213,0
24695.63251,60638.68349,0
23785.2828,59525.53822,0
24360.09879,60558.04076,0
24641.20319,59455.70345,0
24625.96836,60614.80973,0
23638.59867,59217.7197,0
24267.51463,59797.78267,0
23595.77522,59338.95027,0
23585.94197,59110.80796,0
24917.60552,60444.93597,0
24078.70796,59884.44866,0
23544.7164,62494.62846,0
24796.69804,62027.7395,0
23983.97896,60268.71854,0
24643.98038,59347.58659,0
23893.65884,60642.35609,0
25128.82583,60263.36082,0
23716.06758,58660.55821,0
23294.63162,60179.10094,0
25343.96576,61118.91457,0
24499.89107,60688.63279,0
24188.8196,60217.85892,0
22513.87307,58915.76378,0
24211.74173,61372.65474,0
23442.41278,58679.45919,0
23841.2452,59739.38173,0
23587.23824,60900.01705,0
25087.74599,58735.56781,0
24770.93662,60722.85798,0
24713.81908,60623.12588,0
23531.30913,59095.13565,0
23776.2535,60356.01075,0
23070.16623,62399.57832,0
24909.57958,59615.73043,0
24479.21015,58666.48809,0
24355.64831,60918.88551,0
24193.42549,58181.48756,0
24145.9407,60684.0607,0
24857.02102,60134.70796,0
23195.6878,59948.50212,0
23291.15528,58296.6209,0
24267.10302,60086.97763,0
24005.53394,60041.10496,0
24964.36796,59882.49684,0
23925.09886,60744.17133,0
24940.21871,62222.81112,0
24510.28255,59407.96065,0
24291.53555,58099.2875,0
23469.34734,59554.64139,0
24086.36351,58244.83285,0
23101.09238,60352.37564,0
24573.61208,59052.42794,0
23879.94049,60981.81343,0
24949.14472,59504.42837,0
26737.70464,57790.66941,0
22664.29057,59540.90634,0
25344.73676,60157.22026,0
24636.0621,59070.31759,0
25679.71123,62361.86199,0
23659.25606,58655.09903,0
24781.81097,61130.44724,0
25223.89855,58521.4292,0
24296.95241,58673.45591,0
23325.01327,60886.06366,0
22898.53716,58853.28416,0
24413.86028,59420.4318,0
23067.11498,60379.53919,0
22528.33982,58819.19855,0
23111.22403,59719.34112,0
24417.49982,61078.8462,0
24398.79742,58123.61715,0
23376.51243,60983.28334,0
24592.42487,57755.38499,0
23033.64982,59333.96254,0
24025.45789,58107.29962,0
23695.92648,61447.76374,0
24458.97988,58417.31792,0
23309.03706,59753.54032,0
22881.95366,62199.60857,0
22910.20756,59225.93327,0
23947.18988,59554.12833,0
23660.8502,61049.24633,0
24963.77441,60445.61427,0
23044.1822,61650.17386,0
22802.25324,58882.31527,0
23571.44834,60655.49643,0
24650.29769,62649.79056,0
22209.7057,60599.77082,0
24061.6282,60585.67791,0
24625.39878,59602.40662,0
25006.8666,60470.02395,0
23955.45468,60019.23825,0
23231.82459,59301.09909,0
25368.77646,60510.14078,0
24687.81853,60700.42803,0
24521.00102,57845.89507,0
24606.69474,59346.87992,0
24461.26574,60752.66874,0
23614.93043,60313.91497,0
25165.69546,60987.39774,0
24216.73421,60095.98456,0
25241.97973,59347.21494,0
24166.15627,61404.69697,0
23704.14057,63148.55828,0
23839.32749,61482.94659,0
24332.40837,59588.60346,0
22283.39008,61042.61394,0
23997.55076,62928.3047,0
22912.3971,62531.05602,0
22528.00636,62041.08819,0
24257.85616,61238.84957,0
24938.72384,61198.35596,0
24294.38472,59515.67577,0
24984.37756,58559.63403,0
24801.83792,58212.37223,0
24224.47815,60736.84738,0
22244.59152,61393.42575,0
22674.68701,59834.30698,0
24664.72756,61221.30676,0
25111.94207,58749.08652,0
23645.05859,61003.36661,0
24213.22187,59911.59987,0
23288.38665,60070.04141,0
24010.76837,58522.2322,0
23802.86482,59900.24383,0
21834.51985,60036.64529,0
24293.96209,60603.86601,0
25060.55474,61030.52938,0
23118.18831,58321.01566,0
24653.26931,60266.66553,0
23323.05577,63674.99671,0
23222.91749,59882.45148,0
24973.24929,58963.54542,0
24263.5222,57425.29567,0
24173.17065,58795.56657,0
24024.23263,62000.96936,0
24145.91984,58454.42552,0
22884.08941,60540.67582,0
24284.4542,61795.59673,0
24092.43718,60045.33998,0
22861.81638,59415.88121,0
25346.34793,58797.74936,0
23982.84558,57673.33411,0
23805.96033,60548.77532,0
25419.79276,59869.85193,0
24169.84364,61445.56097,0
23365.73811,63065.60216,0
25505.99384,60494.0363,0
23395.04833,59622.98683,0
23929.23685,59665.79615,0
24969.02762,59797.33823,0
25365.66302,60476.37744,0
24387.65182,60908.31603,0
24412.72144,59177.975,0
23447.28652,59846.34037,0
23755.29053,60960.18786,0
24069.2617,58448.13307,0
25199.35265,59068.07726,0
25048.62713,61082.84789,0
24173.17412,60594.96566,0
24098.04749,59006.02729,0
23554.99428,60106.77892,0
23276.82949,62763.06504,0
24551.41241,59792.77898,0
23600.45343,60034.33872,0
23799.88648,59824.29153,0
24122.55784,60828.81309,0
22728.74251,58486.44903,0
25636.48995,61822.63938,0
25592.20792,59732.82527,0
24133.11542,61046.24038,0
24598.42251,60258.42589,0
22536.67916,58678.74558,0
22697.4708,59051.09026,0
23513.68369,58732.49169,0
25034.975,60017.56023,0
22137.15185,58848.17623,0
23601.41741,62500.27209,0
24854.89181,60769.30469,0
23848.1741,60375.77091,0
23494.70574,60256.9203,0
23483.03394,61055.51787,0
23666.79309,61212.60561,0
22628.40605,58558.94072,0
24646.23824,58890.51296,0
23808.32557,59439.57187,0
23408.04191,59435.84955,0
24686.2511,58711.62005,0
24050.16322,62238.24889,0
24483.24278,61081.07257,0
24670.82508,60319.18038,0
23472.33989,57968.949,0
23103.38192,59970.22437,0
23045.29654,60748.28272,0
24362.01302,59802.99916,0
23363.163,60011.29446,0
22766.64662,60179.72782,0
25235.99704,60987.91887,0
23939.91858,59944.70886,0
24432.74036,59439.49366,0
24161.14377,62449.18559,0
23969.18876,59875.74421,0
23362.34858,58942.00825,0
23166.44221,61800.1215,0
23121.90353,60550.38856,0
22805.33191,57522.91938,0
25061.72556,59207.64746,0
22774.73861,60552.12784,0
24079.329,60738.03059,0
25492.41146,56925.32085,0
24331.92406,60298.37573,0
24144.45998,59678.44629,0
24392.76988,61073.66525,0
24324.93473,60250.24684,0
24515.96317,60180.33795,0
